岗位名称,公司名,招聘详情页,薪资,工作地点,身份要求,学历要求,公司规模,公司简介
广告,协力文旅,https://www.shixiseng.com/intern/xjb_qd3qoje1xret?pcm=pc_SearchList,薪资面议,广安, , , , 
广告,雨果网,https://www.shixiseng.com/intern/xjb_dqgi1wijfmc9?pcm=pc_SearchList,薪资面议,厦门, , , , 
广告,家家悦集团,https://www.shixiseng.com/intern/xjb_0brjkeueozk9?pcm=pc_SearchList,5k/月,威海, , , , 
广告,畅游天下,https://www.shixiseng.com/intern/xjb_lf6gfywptn0e?pcm=pc_SearchList,12k-15k/月,北京, , , , 
广告,畅游天下,https://www.shixiseng.com/intern/xjb_hrbgnl5korju?pcm=pc_SearchList,12k-15k/月,北京, , , , 
广告,银马广告（上海）,https://www.shixiseng.com/intern/xjb_wkxskfsl3rw8?pcm=pc_SearchList,6k-9k/月,上海, , , , 
广告,久盛地板,https://www.shixiseng.com/intern/xjb_yio9mqekghvn?pcm=pc_SearchList,薪资面议,湖州, , , , 
广告,麦风科技,https://www.shixiseng.com/intern/xjb_jqto4wqoigzz?pcm=pc_SearchList,薪资面议,深圳, , , , 
广告,华瀚鸿流,https://www.shixiseng.com/intern/xjb_xro3uew1qqtz?pcm=pc_SearchList,薪资面议,北京, , , , 
广告,天擎天拓,https://www.shixiseng.com/intern/inn_hehgjbftyypb?pcm=pc_SearchList,8k-18k/月,广州,| 应届生 | 毕业1年内,| 本科,500-2000人,自由氛围，早九晚六，美食多多，团队体验，七险一金，专业领带人，高提成，爱上一座城，恋上一个家，团建活动;团队旅游，开拓创新
广告,贝叶智能,https://www.shixiseng.com/intern/inn_thgv0ehawu7p?pcm=pc_SearchList,6k-8k/月,北京,| 应届生 | 毕业1年内,| 本科,50-150人, 
广告,AnG,https://www.shixiseng.com/intern/inn_knxvm7fqbdrn?pcm=pc_SearchList,6k-9k/月,上海,| 应届生 | 毕业1年内,| 本科,150-500人,五险一金，12天带薪年假，弹性工作，下午茶，定期体检，员工旅游
广告,AnG,https://www.shixiseng.com/intern/inn_qyrypjovl2ui?pcm=pc_SearchList,6k-10k/月,上海,| 应届生 | 毕业1年内,| 本科,150-500人,五险一金，12天带薪年假，弹性工作，下午茶，定期体检，员工旅游
广告,蓝标传媒,https://www.shixiseng.com/intern/inn_nghp4ype4fuz?pcm=pc_SearchList,薪资面议,上海,| 应届生,| 本科,2000人以上,边听音乐边工作，食堂便宜好吃，轻松活跃，暖暖下午茶，帅哥美女都多，活力&amp; 创新
广告,火烈鸟网络,https://www.shixiseng.com/intern/inn_zv1zhdnp54gq?pcm=pc_SearchList,6k-13k/月,广州,| 应届生,| 本科,150-500人,薪酬补贴，节日福利，团建活动，归属感，气氛活跃，定期娱乐活动，有成长空间，工作环境棒，有技术大牛带，包工作餐
广告,步步高教育电子,https://www.shixiseng.com/intern/inn_roebtjs8r1kj?pcm=pc_SearchList,11k-22k/月,东莞,| 应届生,| 本科,500-2000人, 
广告,蓝标传媒,https://www.shixiseng.com/intern/inn_k0fn0l2wwmiq?pcm=pc_SearchList,薪资面议,北京,| 应届生,| 本科,2000人以上,边听音乐边工作，食堂便宜好吃，轻松活跃，暖暖下午茶，帅哥美女都多，活力&amp; 创新
广告,蓝标传媒,https://www.shixiseng.com/intern/inn_3t5fc06abl4j?pcm=pc_SearchList,薪资面议,杭州,| 应届生,| 本科,2000人以上,边听音乐边工作，食堂便宜好吃，轻松活跃，暖暖下午茶，帅哥美女都多，活力&amp; 创新
广告,萌牙科技,https://www.shixiseng.com/intern/inn_ipjniriqwslk?pcm=pc_SearchList,8k-12k/月,宁波,| 应届生 | 毕业1年内,| 本科,150-500人,创客，福利环境超好，团队努力向上，双休年假，员工团建，节假日福利
广告,悠易互通,https://www.shixiseng.com/intern/inn_zpmzecq4fp2d?pcm=pc_SearchList,6k-7k/月,上海,| 应届生,| 本科,150-500人,全域广告营销，实习薪酬&amp; 补贴
广告,蓝标传媒,https://www.shixiseng.com/intern/inn_n1yoioab6cfo?pcm=pc_SearchList,薪资面议,北京,| 应届生,| 本科,2000人以上,边听音乐边工作，食堂便宜好吃，轻松活跃，暖暖下午茶，帅哥美女都多，活力&amp; 创新
广告,幼狮传播,https://www.shixiseng.com/intern/inn_w588yq6sau9k?pcm=pc_SearchList,8k-12k/月,上海,| 应届生 | 毕业1年内,| 本科,少于15人,有趣，环境宽松，高速成长，新媒体，转正机会，交通便利
广告,蓝标传媒,https://www.shixiseng.com/intern/inn_y0fuqwurzwdc?pcm=pc_SearchList,薪资面议,广州,| 应届生,| 本科,2000人以上,边听音乐边工作，食堂便宜好吃，轻松活跃，暖暖下午茶，帅哥美女都多，活力&amp; 创新
广告,车圈集团,https://www.shixiseng.com/intern/inn_vgo7wijtvyt8?pcm=pc_SearchList,3k-8k/月,济南,| 应届生,| 不限,150-500人,BAT系团队，总监亲自培训，全方向培养，可转正实习，零食福利，月月团建
广告,蓝标传媒,https://www.shixiseng.com/intern/inn_7dy3a4y8pqux?pcm=pc_SearchList,薪资面议,无锡,| 应届生,| 本科,2000人以上,边听音乐边工作，食堂便宜好吃，轻松活跃，暖暖下午茶，帅哥美女都多，活力&amp; 创新
广告,宁波天擎信息技术有限公司,https://www.shixiseng.com/intern/inn_7uk4ndaigxkh?pcm=pc_SearchList,3k-10k/月,宁波,| 应届生 | 毕业1年内,| 不限,150-500人,年轻 活力，学以致用，上升空间大，百闻不如一见，双休&amp;五险，超级人性化
广告,步步高教育电子,https://www.shixiseng.com/intern/inn_hasatrpvu5po?pcm=pc_SearchList,11k-22k/月,东莞,| 应届生,| 本科,500-2000人, 
广告,蓝标传媒,https://www.shixiseng.com/intern/inn_uboivd12gvfv?pcm=pc_SearchList,薪资面议,北京,| 应届生,| 本科,2000人以上,边听音乐边工作，食堂便宜好吃，轻松活跃，暖暖下午茶，帅哥美女都多，活力&amp; 创新
广告,欢聚集团,https://www.shixiseng.com/intern/inn_oxhxpqvncwff?pcm=pc_SearchList,20k-35k/月,北京,| 应届生,| 硕士,2000人以上,工作环境超棒，餐补
广告,太平洋网络,https://www.shixiseng.com/intern/inn_iztkxudvecy2?pcm=pc_SearchList,6k-8k/月,广州,| 应届生,| 本科,500-2000人, 
广告,西山居,https://www.shixiseng.com/intern/inn_yxv1x6zwamhj?pcm=pc_SearchList,7k-14k/月,珠海,| 应届生,| 不限,500-2000人,共同成长学习，一周休两天，能力锻炼，活跃的工作环境，招聘实习生，一日三餐，集团背景，老板人很帅，福利体系完善，食堂堪比五星级
广告,森博明德,https://www.shixiseng.com/intern/inn_0wqnu2xz4ma0?pcm=pc_SearchList,7k-10k/月,北京,| 应届生,| 本科,150-500人,坐标CBD高端写字楼，辣条不限量，免费水果供应，总监亲自带，双休，高端人脉，正式员工名额，生日惊喜，电脑补助
广告,蓝标传媒,https://www.shixiseng.com/intern/inn_28xmf2v0ayoh?pcm=pc_SearchList,薪资面议,广州,| 应届生,| 本科,2000人以上,边听音乐边工作，食堂便宜好吃，轻松活跃，暖暖下午茶，帅哥美女都多，活力&amp; 创新
广告,蓝标传媒,https://www.shixiseng.com/intern/inn_znj2ayrdwjtu?pcm=pc_SearchList,薪资面议,广州,| 应届生,| 本科,2000人以上,边听音乐边工作，食堂便宜好吃，轻松活跃，暖暖下午茶，帅哥美女都多，活力&amp; 创新
广告,太平洋网络,https://www.shixiseng.com/intern/inn_adiwumt6aqsp?pcm=pc_SearchList,6k-8k/月,广州,| 应届生,| 本科,500-2000人, 
广告,蓝标传媒,https://www.shixiseng.com/intern/inn_cnemdlec2xrl?pcm=pc_SearchList,薪资面议,上海,| 应届生,| 本科,2000人以上,边听音乐边工作，食堂便宜好吃，轻松活跃，暖暖下午茶，帅哥美女都多，活力&amp; 创新
广告,蓝标传媒,https://www.shixiseng.com/intern/inn_6s68kj4ffwsg?pcm=pc_SearchList,薪资面议,上海,| 应届生,| 本科,2000人以上,边听音乐边工作，食堂便宜好吃，轻松活跃，暖暖下午茶，帅哥美女都多，活力&amp; 创新
广告,蓝标移动互联,https://www.shixiseng.com/intern/inn_zfgivvcipwo9?pcm=pc_SearchList,8k-15k/月,上海,| 应届生,| 本科,2000人以上, 
广告,雪球,https://www.shixiseng.com/intern/inn_upz0hvspy5yz?pcm=pc_SearchList,薪资面议,北京,| 应届生,| 本科,150-500人,年轻激情，快速成长，高档办公楼，领先的薪酬，注重团队氛围
广告,蓝标传媒,https://www.shixiseng.com/intern/inn_6gcoj1tghxsw?pcm=pc_SearchList,薪资面议,深圳,| 应届生,| 本科,2000人以上,边听音乐边工作，食堂便宜好吃，轻松活跃，暖暖下午茶，帅哥美女都多，活力&amp; 创新
广告,一点资讯,https://www.shixiseng.com/intern/inn_f6ynyhamq3rr?pcm=pc_SearchList,18k-36k/月,北京,| 应届生,| 本科,500-2000人, 
广告,蓝标传媒,https://www.shixiseng.com/intern/inn_k6tpkzwfjnpw?pcm=pc_SearchList,薪资面议,上海,| 应届生,| 本科,2000人以上,边听音乐边工作，食堂便宜好吃，轻松活跃，暖暖下午茶，帅哥美女都多，活力&amp; 创新
广告,麦果传媒,https://www.shixiseng.com/intern/inn_cafymsoo7nie?pcm=pc_SearchList,8k-15k/月,武汉,| 应届生 | 毕业1年内,| 大专,15-50人,交通方便，免费零食茶饮，季度奖金，团队建设活动，带薪婚假，职位发展
广告,坤鹏科技,https://www.shixiseng.com/intern/inn_lopry3opmud1?pcm=pc_SearchList,5k-7k/月,济南,| 应届生 | 毕业1年内,| 大专,50-150人,有机会转正，员工活动，法定假期
